Unnamed: 0,PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
59792,3111.0,0.0,0.0,395.0,OO,D,OO,3,3,MSP,US,63,YWG,CA,926,2018,3,9,1,F
59793,3111.0,490.0,3246.0,2176.0,AA,D,AA,3,3,LAX,US,91,YYZ,CA,936,2018,4,11,5,F
59794,3113.0,0.0,0.0,678.0,9E,D,9E,2,2,MSP,US,63,YYZ,CA,936,2018,2,6,2,F
59795,3116.0,0.0,0.0,796.0,OO,D,OO,3,3,YXE,CA,921,MSP,US,63,2018,1,1,2,F
59796,3117.0,0.0,0.0,1019.0,OO,D,OO,3,3,YYC,CA,916,SFO,US,91,2018,2,4,3,F
59797,3117.0,0.0,0.0,1086.0,DL,D,DL,3,3,YEG,CA,916,MSP,US,63,2018,3,9,3,F
59798,3119.0,950.0,950.0,394.0,PT,D,PT,1,6,YUL,CA,941,PHL,US,23,2018,2,5,1,F
59799,3121.0,0.0,0.0,613.0,YX,L,YX,2,2,EWR,US,21,YHZ,CA,951,2018,1,2,2,F
59800,3128.0,0.0,0.0,394.0,YX,L,YX,2,2,YUL,CA,941,PHL,US,23,2018,1,3,1,F
59801,3128.0,0.0,0.0,748.0,OO,D,OO,3,3,YUL,CA,941,ORD,US,41,2018,4,10,2,F
59802,3134.0,0.0,0.0,449.0,YV,D,YV,2,2,YOW,CA,936,IAD,US,38,2018,1,1,1,F
59803,3136.0,0.0,0.0,331.0,EV,D,EV,3,3,EWR,US,21,YUL,CA,941,2018,1,1,1,F
59804,3137.0,0.0,0.0,797.0,DL,D,DL,3,3,SLC,US,87,YVR,CA,906,2018,2,5,2,F
59805,3142.0,0.0,0.0,219.0,QX,D,QX,2,2,YLW,CA,906,SEA,US,93,2018,3,8,1,F
59806,3143.0,0.0,0.0,395.0,DL,D,DL,3,3,MSP,US,63,YWG,CA,926,2018,1,3,1,F
59807,3144.0,0.0,0.0,678.0,9E,D,9E,2,2,YYZ,CA,936,MSP,US,63,2018,2,6,2,F
59808,3146.0,0.0,0.0,324.0,MQ,D,MQ,3,3,YUL,CA,941,LGA,US,22,2018,4,12,1,F
59809,3146.0,0.0,0.0,800.0,OO,D,OO,3,3,SFO,US,91,YVR,CA,906,2018,4,11,2,F
59810,3148.0,0.0,0.0,357.0,MQ,D,MQ,3,3,LGA,US,22,YYZ,CA,936,2018,3,7,1,F
59811,3148.0,0.0,0.0,1315.0,G7,D,G7,2,2,DEN,US,82,YYZ,CA,936,2018,3,8,3,F
59812,3156.0,0.0,0.0,395.0,OO,D,OO,3,3,MSP,US,63,YWG,CA,926,2018,3,7,1,F
59813,3156.0,0.0,0.0,708.0,OO,D,OO,3,3,ORD,US,41,YWG,CA,926,2018,4,12,2,F
59814,3158.0,0.0,0.0,1019.0,OO,D,OO,3,3,YYC,CA,916,SFO,US,91,2018,4,12,3,F
59815,3160.0,0.0,0.0,1019.0,OO,D,OO,3,3,YYC,CA,916,SFO,US,91,2018,2,5,3,F
59816,3162.0,0.0,0.0,443.0,EV,D,EV,3,3,EWR,US,21,YQB,CA,941,2018,4,11,1,F
59817,3164.0,380.0,0.0,347.0,PT,D,PT,1,6,YYZ,CA,936,PHL,US,23,2018,1,3,1,F
59818,3173.0,0.0,0.0,357.0,MQ,D,MQ,3,3,YYZ,CA,936,LGA,US,22,2018,3,8,1,F
59819,3173.0,710.0,10244.0,2176.0,AA,D,AA,3,3,LAX,US,91,YYZ,CA,936,2018,1,1,5,F
59820,3175.0,0.0,0.0,436.0,OO,D,OO,3,3,ORD,US,41,YYZ,CA,936,2018,3,7,1,F
59821,3179.0,0.0,0.0,394.0,YX,L,YX,2,2,YUL,CA,941,PHL,US,23,2018,2,4,1,F
59822,3180.0,0.0,0.0,899.0,OO,D,OO,3,3,DEN,US,82,YYC,CA,916,2018,2,5,2,F
59823,3182.0,0.0,0.0,219.0,QX,D,QX,2,2,YLW,CA,906,SEA,US,93,2018,3,7,1,F
59824,3182.0,0.0,0.0,395.0,OO,D,OO,3,3,YWG,CA,926,MSP,US,63,2018,4,11,1,F
59825,3185.0,1550.0,0.0,324.0,MQ,D,MQ,3,3,YUL,CA,941,LGA,US,22,2018,1,1,1,F
59826,3186.0,0.0,0.0,449.0,YV,D,YV,2,2,YOW,CA,936,IAD,US,38,2018,1,2,1,F
59827,3187.0,0.0,0.0,613.0,EV,D,EV,3,3,YHZ,CA,951,EWR,US,21,2018,4,12,2,F
59828,3191.0,0.0,0.0,800.0,OO,D,OO,3,3,YVR,CA,906,SFO,US,91,2018,4,12,2,F
59829,3193.0,0.0,0.0,443.0,EV,D,EV,3,3,YQB,CA,941,EWR,US,21,2018,4,11,1,F
59830,3193.0,0.0,0.0,1051.0,OO,D,OO,3,3,YYC,CA,916,MSP,US,63,2018,4,12,3,F
59831,3196.0,0.0,0.0,357.0,MQ,D,MQ,3,3,LGA,US,22,YYZ,CA,936,2018,4,11,1,F
59832,3198.0,0.0,0.0,796.0,OO,D,OO,3,3,MSP,US,63,YXE,CA,921,2018,2,4,2,F
59833,3199.0,0.0,0.0,796.0,OO,D,OO,3,3,YXE,CA,921,MSP,US,63,2018,1,2,2,F
59834,3200.0,0.0,0.0,1086.0,DL,D,DL,3,3,YEG,CA,916,MSP,US,63,2018,3,8,3,F
59835,3201.0,0.0,0.0,324.0,MQ,D,MQ,3,3,YUL,CA,941,LGA,US,22,2018,3,9,1,F
59836,3204.0,2529.0,0.0,1280.0,UA,D,UA,3,3,IAH,US,74,YYZ,CA,936,2018,4,10,3,F
59837,3205.0,0.0,0.0,357.0,MQ,D,MQ,3,3,LGA,US,22,YYZ,CA,936,2018,3,8,1,F
59838,3205.0,0.0,0.0,1019.0,OO,D,OO,3,3,YYC,CA,916,SFO,US,91,2018,1,3,3,F
59839,3205.0,10175.0,6528.0,127.0,AS,D,AS,3,3,SEA,US,93,YVR,CA,906,2018,4,11,1,F
59840,3210.0,0.0,0.0,395.0,OO,D,OO,3,3,YWG,CA,926,MSP,US,63,2018,3,7,1,F
59841,3211.0,375.0,0.0,1280.0,UA,D,UA,3,3,YYZ,CA,936,IAH,US,74,2018,4,10,3,F
59842,3214.0,0.0,0.0,395.0,OO,D,OO,3,3,MSP,US,63,YWG,CA,926,2018,4,10,1,F
59843,3215.0,0.0,0.0,1086.0,DL,D,DL,3,3,YEG,CA,916,MSP,US,63,2018,3,7,3,F
59844,3218.0,0.0,0.0,1315.0,G7,D,G7,2,2,YYZ,CA,936,DEN,US,82,2018,1,2,3,F
59845,3220.0,0.0,0.0,453.0,QX,D,QX,2,2,YYC,CA,916,SEA,US,93,2018,1,1,1,F
59846,3221.0,60.0,0.0,127.0,AS,D,AS,3,3,YVR,CA,906,SEA,US,93,2018,4,12,1,F
59847,3222.0,0.0,0.0,331.0,EV,D,EV,3,3,YUL,CA,941,EWR,US,21,2018,3,8,1,F
59848,3225.0,150.0,0.0,357.0,MQ,D,MQ,3,3,YYZ,CA,936,LGA,US,22,2018,4,11,1,F
59849,3226.0,0.0,0.0,333.0,9E,D,9E,2,2,JFK,US,22,YUL,CA,941,2018,4,12,1,F
59850,3229.0,0.0,0.0,899.0,OO,D,OO,3,3,DEN,US,82,YYC,CA,916,2018,2,4,2,F
59851,3231.0,0.0,0.0,395.0,DL,D,DL,3,3,YWG,CA,926,MSP,US,63,2018,1,3,1,F
59852,3231.0,0.0,855.0,1764.0,AA,D,AA,3,3,YVR,CA,906,ORD,US,41,2018,4,12,4,F
59853,3233.0,0.0,0.0,357.0,YX,L,YX,2,2,LGA,US,22,YYZ,CA,936,2018,2,5,1,F
59854,3235.0,0.0,0.0,1051.0,OO,D,OO,3,3,MSP,US,63,YYC,CA,916,2018,4,12,3,F
59855,3238.0,0.0,0.0,357.0,MQ,D,MQ,3,3,YYZ,CA,936,LGA,US,22,2018,4,12,1,F
59856,3238.0,0.0,0.0,796.0,OO,D,OO,3,3,YXE,CA,921,MSP,US,63,2018,1,3,2,F
59857,3239.0,0.0,0.0,219.0,QX,D,QX,2,2,SEA,US,93,YLW,CA,906,2018,2,6,1,F
59858,3243.0,0.0,0.0,395.0,DL,D,DL,3,3,YWG,CA,926,MSP,US,63,2018,2,6,1,F
59859,3243.0,0.0,0.0,678.0,G7,D,G7,2,2,YYZ,CA,936,MSP,US,63,2018,2,4,2,F
59860,3244.0,0.0,0.0,357.0,MQ,D,MQ,3,3,YYZ,CA,936,LGA,US,22,2018,3,7,1,F
59861,3244.0,400.0,0.0,324.0,MQ,D,MQ,3,3,LGA,US,22,YUL,CA,941,2018,4,12,1,F
59862,3245.0,0.0,0.0,449.0,YV,D,YV,2,2,YOW,CA,936,IAD,US,38,2018,2,6,1,F
59863,3247.0,0.0,0.0,449.0,YV,D,YV,2,2,IAD,US,38,YOW,CA,936,2018,1,2,1,F
59864,3249.0,0.0,0.0,324.0,EV,D,EV,3,3,LGA,US,22,YUL,CA,941,2018,1,1,1,F
59865,3254.0,0.0,0.0,395.0,OO,D,OO,3,3,YWG,CA,926,MSP,US,63,2018,3,9,1,F
59866,3255.0,42838.0,20770.0,1404.0,AA,D,AA,3,3,MIA,US,33,YUL,CA,941,2018,3,9,3,F
59867,3258.0,0.0,0.0,748.0,YX,L,YX,2,2,YUL,CA,941,ORD,US,41,2018,3,8,2,F
59868,3261.0,0.0,0.0,214.0,G7,D,G7,2,2,DTW,US,43,YYZ,CA,936,2018,4,11,1,F
59869,3266.0,0.0,0.0,1315.0,G7,D,G7,2,2,YYZ,CA,936,DEN,US,82,2018,3,8,3,F
59870,3276.0,0.0,0.0,678.0,DL,D,DL,3,3,MSP,US,63,YYZ,CA,936,2018,4,12,2,F
59871,3277.0,0.0,0.0,357.0,MQ,D,MQ,3,3,YYZ,CA,936,LGA,US,22,2018,4,10,1,F
59872,3277.0,0.0,0.0,1019.0,OO,D,OO,3,3,YYC,CA,916,SFO,US,91,2018,4,11,3,F
59873,3279.0,0.0,0.0,219.0,QX,D,QX,2,2,YLW,CA,906,SEA,US,93,2018,4,12,1,F
59874,3281.0,0.0,0.0,359.0,AX,D,AX,1,5,DCA,US,38,YYZ,CA,936,2018,2,6,1,F
59875,3284.0,0.0,0.0,796.0,OO,D,OO,3,3,YXE,CA,921,MSP,US,63,2018,2,5,2,F
59876,3285.0,0.0,0.0,324.0,MQ,D,MQ,3,3,LGA,US,22,YUL,CA,941,2018,1,2,1,F
59877,3285.0,402.0,576.0,1764.0,AA,D,AA,3,3,ORD,US,41,YVR,CA,906,2018,2,6,4,F
59878,3286.0,0.0,0.0,803.0,YX,L,YX,2,2,YUL,CA,941,CLT,US,36,2018,4,11,2,F
59879,3288.0,0.0,0.0,357.0,MQ,D,MQ,3,3,LGA,US,22,YYZ,CA,936,2018,3,9,1,F
59880,3289.0,0.0,0.0,803.0,YX,L,YX,2,2,YUL,CA,941,CLT,US,36,2018,4,12,2,F
59881,3290.0,0.0,0.0,613.0,EV,D,EV,3,3,EWR,US,21,YHZ,CA,951,2018,4,11,2,F
59882,3290.0,17718.0,0.0,1404.0,AA,D,AA,3,3,YUL,CA,941,MIA,US,33,2018,3,9,3,F
59883,3291.0,0.0,0.0,127.0,CP (2),D,CP,2,2,SEA,US,93,YVR,CA,906,2018,2,4,1,F
59884,3291.0,0.0,0.0,655.0,OO,D,OO,3,3,ORD,US,41,YOW,CA,936,2018,1,3,2,F
59885,3291.0,0.0,0.0,720.0,CP (2),D,CP,2,2,YYC,CA,916,SLC,US,87,2018,2,6,2,F
59886,3292.0,0.0,0.0,1086.0,DL,D,DL,3,3,YEG,CA,916,MSP,US,63,2018,4,10,3,F
59887,3293.0,0.0,0.0,1019.0,OO,D,OO,3,3,DEN,US,82,YEG,CA,916,2018,2,6,3,F
59888,3296.0,0.0,0.0,98.0,OO,D,OO,3,3,YYJ,CA,906,SEA,US,93,2018,1,2,1,F
59889,3296.0,0.0,0.0,489.0,C5,D,C5,1,6,IAD,US,38,YUL,CA,941,2018,4,11,1,F
59890,3298.0,0.0,0.0,331.0,EV,D,EV,3,3,YUL,CA,941,EWR,US,21,2018,2,4,1,F
59891,3299.0,0.0,0.0,803.0,YX,L,YX,2,2,CLT,US,36,YUL,CA,941,2018,4,12,2,F
59892,3303.0,0.0,0.0,559.0,QX,D,QX,2,2,YEG,CA,916,SEA,US,93,2018,3,9,2,F
59893,3305.0,0.0,0.0,214.0,9E,D,9E,2,2,DTW,US,43,YYZ,CA,936,2018,4,11,1,F
59894,3305.0,0.0,0.0,436.0,OO,D,OO,3,3,YYZ,CA,936,ORD,US,41,2018,3,7,1,F
59895,3305.0,0.0,0.0,1051.0,DL,D,DL,3,3,MSP,US,63,YYC,CA,916,2018,1,3,3,F
59896,3306.0,0.0,0.0,748.0,OO,D,OO,3,3,ORD,US,41,YUL,CA,941,2018,4,12,2,F
59897,3307.0,0.0,0.0,214.0,G7,D,G7,2,2,YYZ,CA,936,DTW,US,43,2018,1,1,1,F
59898,3307.0,0.0,0.0,803.0,YX,L,YX,2,2,CLT,US,36,YUL,CA,941,2018,4,11,2,F
59899,3309.0,503.0,0.0,436.0,MQ,D,MQ,3,3,ORD,US,41,YYZ,CA,936,2018,4,11,1,F
59900,3311.0,0.0,0.0,950.0,9E,D,9E,2,2,MSP,US,63,YUL,CA,941,2018,2,6,2,F
59901,3311.0,39.0,0.0,377.0,PT,D,PT,1,6,PHL,US,23,YOW,CA,936,2018,3,9,1,F
59902,3315.0,0.0,0.0,449.0,YV,D,YV,2,2,IAD,US,38,YOW,CA,936,2018,2,6,1,F
59903,3317.0,4479.0,0.0,2176.0,AA,D,AA,3,3,YYZ,CA,936,LAX,US,91,2018,4,11,5,F
59904,3318.0,0.0,0.0,359.0,AX,D,AX,1,5,YYZ,CA,936,DCA,US,38,2018,2,6,1,F
59905,3318.0,0.0,0.0,655.0,OO,D,OO,3,3,YOW,CA,936,ORD,US,41,2018,1,3,2,F
59906,3318.0,300.0,1590.0,394.0,PT,D,PT,1,6,YUL,CA,941,PHL,US,23,2018,2,4,1,F
59907,3320.0,0.0,0.0,453.0,QX,D,QX,2,2,SEA,US,93,YYC,CA,916,2018,1,1,1,F
59908,3322.0,0.0,0.0,559.0,CP (2),D,CP,2,2,YEG,CA,916,SEA,US,93,2018,2,4,2,F
59909,3328.0,0.0,0.0,347.0,YX,L,YX,2,2,PHL,US,23,YYZ,CA,936,2018,1,3,1,F
59910,3329.0,0.0,0.0,1523.0,MQ,D,MQ,3,3,DFW,US,74,YYC,CA,916,2018,1,1,4,F
59911,3334.0,0.0,0.0,394.0,PT,D,PT,1,6,PHL,US,23,YUL,CA,941,2018,4,12,1,F
59912,3334.0,0.0,0.0,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2018,2,4,3,F
59913,3337.0,425.0,0.0,324.0,MQ,D,MQ,3,3,YUL,CA,941,LGA,US,22,2018,1,2,1,F
59914,3339.0,0.0,0.0,331.0,EV,D,EV,3,3,EWR,US,21,YUL,CA,941,2018,2,4,1,F
59915,3339.0,165.0,0.0,899.0,UA,D,UA,3,3,DEN,US,82,YYC,CA,916,2018,1,2,2,F
59916,3341.0,0.0,0.0,559.0,CP (2),D,CP,2,2,SEA,US,93,YEG,CA,916,2018,1,3,2,F
59917,3341.0,160.0,0.0,394.0,PT,D,PT,1,6,YUL,CA,941,PHL,US,23,2018,4,11,1,F
59918,3341.0,3686.0,0.0,1854.0,UA,D,UA,3,3,IAH,US,74,YEG,CA,916,2018,1,1,4,F
59919,3343.0,59.0,0.0,377.0,PT,D,PT,1,6,PHL,US,23,YOW,CA,936,2018,3,7,1,F
59920,3346.0,0.0,0.0,328.0,EV,D,EV,3,3,EWR,US,21,YOW,CA,936,2018,2,6,1,F
59921,3346.0,0.0,0.0,708.0,OO,D,OO,3,3,ORD,US,41,YWG,CA,926,2018,2,6,2,F
59922,3346.0,0.0,0.0,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2018,1,1,3,F
59923,3347.0,0.0,0.0,489.0,C5,D,C5,1,6,YUL,CA,941,IAD,US,38,2018,4,11,1,F
59924,3349.0,0.0,0.0,348.0,EV,D,EV,3,3,EWR,US,21,YYZ,CA,936,2018,3,7,1,F
59925,3350.0,0.0,0.0,613.0,YX,L,YX,2,2,YHZ,CA,951,EWR,US,21,2018,1,2,2,F
59926,3351.0,0.0,0.0,1019.0,OO,D,OO,3,3,YEG,CA,916,DEN,US,82,2018,2,6,3,F
59927,3353.0,25.0,1.0,1523.0,MQ,D,MQ,3,3,YYC,CA,916,DFW,US,74,2018,2,5,4,F
59928,3355.0,0.0,0.0,436.0,OO,D,OO,3,3,ORD,US,41,YYZ,CA,936,2018,2,6,1,F
59929,3359.0,0.0,0.0,377.0,PT,D,PT,1,6,YOW,CA,936,PHL,US,23,2018,2,5,1,F
59930,3360.0,0.0,0.0,1019.0,OO,D,OO,3,3,YYC,CA,916,SFO,US,91,2018,1,2,3,F
59931,3360.0,2617.0,11704.0,2176.0,AA,D,AA,3,3,LAX,US,91,YYZ,CA,936,2018,2,6,5,F
59932,3363.0,0.0,0.0,613.0,EV,D,EV,3,3,EWR,US,21,YHZ,CA,951,2018,2,6,2,F
59933,3364.0,0.0,0.0,559.0,CP (2),D,CP,2,2,YEG,CA,916,SEA,US,93,2018,2,6,2,F
59934,3364.0,0.0,0.0,796.0,OO,D,OO,3,3,MSP,US,63,YXE,CA,921,2018,1,2,2,F
59935,3365.0,0.0,0.0,98.0,OO,D,OO,3,3,YYJ,CA,906,SEA,US,93,2018,1,1,1,F
59936,3365.0,0.0,0.0,613.0,YX,L,YX,2,2,YHZ,CA,951,EWR,US,21,2018,4,10,2,F
59937,3365.0,732.0,16560.0,2176.0,AA,D,AA,3,3,LAX,US,91,YYZ,CA,936,2018,3,7,5,F
59938,3367.0,0.0,0.0,394.0,PT,D,PT,1,6,YUL,CA,941,PHL,US,23,2018,4,12,1,F
59939,3369.0,0.0,0.0,324.0,EV,D,EV,3,3,YUL,CA,941,LGA,US,22,2018,1,1,1,F
59940,3369.0,0.0,0.0,357.0,MQ,D,MQ,3,3,LGA,US,22,YYZ,CA,936,2018,2,6,1,F
59941,3369.0,0.0,0.0,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2018,4,12,3,F
59942,3371.0,0.0,0.0,98.0,OO,D,OO,3,3,SEA,US,93,YYJ,CA,906,2018,1,2,1,F
59943,3372.0,0.0,0.0,559.0,QX,D,QX,2,2,YEG,CA,916,SEA,US,93,2018,1,2,2,F
59944,3372.0,0.0,0.0,559.0,QX,D,QX,2,2,YEG,CA,916,SEA,US,93,2018,2,5,2,F
59945,3373.0,0.0,0.0,1315.0,G7,D,G7,2,2,YYZ,CA,936,DEN,US,82,2018,2,4,3,F
59946,3374.0,0.0,0.0,394.0,YX,L,YX,2,2,PHL,US,23,YUL,CA,941,2018,2,4,1,F
59947,3374.0,0.0,0.0,1661.0,DL,D,DL,3,3,YYZ,CA,936,SLC,US,87,2018,1,1,4,F
59948,3377.0,520.0,0.0,2176.0,AA,D,AA,3,3,YYZ,CA,936,LAX,US,91,2018,1,1,5,F
59949,3379.0,0.0,0.0,394.0,YX,L,YX,2,2,YUL,CA,941,PHL,US,23,2018,3,9,1,F
59950,3380.0,432.0,0.0,899.0,UA,D,UA,3,3,YYC,CA,916,DEN,US,82,2018,1,2,2,F
59951,3381.0,386.0,0.0,1436.0,DL,D,DL,3,3,MSP,US,63,YVR,CA,906,2018,1,2,3,F
59952,3381.0,6459.0,0.0,1854.0,UA,D,UA,3,3,IAH,US,74,YEG,CA,916,2018,4,11,4,F
59953,3385.0,0.0,0.0,328.0,EV,D,EV,3,3,EWR,US,21,YOW,CA,936,2018,3,7,1,F
59954,3387.0,0.0,0.0,359.0,AX,D,AX,1,5,DCA,US,38,YYZ,CA,936,2018,2,5,1,F
59955,3388.0,0.0,0.0,347.0,PT,D,PT,1,6,YYZ,CA,936,PHL,US,23,2018,1,1,1,F
59956,3388.0,0.0,0.0,678.0,G7,D,G7,2,2,MSP,US,63,YYZ,CA,936,2018,2,5,2,F
59957,3389.0,0.0,0.0,489.0,YV,D,YV,2,2,YUL,CA,941,IAD,US,38,2018,4,12,1,F
59958,3391.0,0.0,0.0,748.0,OO,D,OO,3,3,YUL,CA,941,ORD,US,41,2018,4,12,2,F
59959,3392.0,0.0,0.0,796.0,OO,D,OO,3,3,MSP,US,63,YXE,CA,921,2018,1,1,2,F
59960,3395.0,0.0,0.0,1764.0,AA,D,AA,3,3,YVR,CA,906,ORD,US,41,2018,2,6,4,F
59961,3395.0,4.0,0.0,899.0,UA,D,UA,3,3,YYC,CA,916,DEN,US,82,2018,2,5,2,F
59962,3396.0,225.0,0.0,394.0,PT,D,PT,1,6,PHL,US,23,YUL,CA,941,2018,4,11,1,F
59963,3398.0,0.0,0.0,1315.0,G7,D,G7,2,2,DEN,US,82,YYZ,CA,936,2018,1,2,3,F
59964,3403.0,0.0,0.0,127.0,AS,D,AS,3,3,YVR,CA,906,SEA,US,93,2018,4,10,1,F
59965,3404.0,1600.0,10728.0,2176.0,AA,D,AA,3,3,LAX,US,91,YYZ,CA,936,2018,2,5,5,F
59966,3406.0,0.0,0.0,219.0,QX,D,QX,2,2,SEA,US,93,YLW,CA,906,2018,3,7,1,F
59967,3406.0,21524.0,0.0,127.0,AS,D,AS,3,3,SEA,US,93,YVR,CA,906,2018,4,10,1,F
59968,3408.0,0.0,0.0,377.0,PT,D,PT,1,6,PHL,US,23,YOW,CA,936,2018,4,11,1,F
59969,3413.0,0.0,0.0,333.0,9E,D,9E,2,2,YUL,CA,941,JFK,US,22,2018,4,12,1,F
59970,3413.0,0.0,0.0,708.0,OO,D,OO,3,3,YWG,CA,926,ORD,US,41,2018,2,6,2,F
59971,3414.0,1299.0,0.0,1385.0,UA,D,UA,3,3,ORD,US,41,YYC,CA,916,2018,4,10,3,F
59972,3416.0,0.0,0.0,357.0,MQ,D,MQ,3,3,LGA,US,22,YYZ,CA,936,2018,4,12,1,F
59973,3416.0,0.0,0.0,377.0,PT,D,PT,1,6,YOW,CA,936,PHL,US,23,2018,2,6,1,F
59974,3421.0,78.0,0.0,899.0,UA,D,UA,3,3,YYC,CA,916,DEN,US,82,2018,4,10,2,F
59975,3422.0,0.0,0.0,395.0,DL,D,DL,3,3,MSP,US,63,YWG,CA,926,2018,2,6,1,F
59976,3423.0,0.0,0.0,1523.0,MQ,D,MQ,3,3,DFW,US,74,YYC,CA,916,2018,1,2,4,F
59977,3424.0,638.0,12612.0,2176.0,AA,D,AA,3,3,LAX,US,91,YYZ,CA,936,2018,4,10,5,F
59978,3426.0,0.0,0.0,1315.0,G7,D,G7,2,2,DEN,US,82,YYZ,CA,936,2018,3,7,3,F
59979,3426.0,0.0,0.0,1436.0,DL,D,DL,3,3,MSP,US,63,YVR,CA,906,2018,1,1,3,F
59980,3426.0,33.0,0.0,1764.0,AA,D,AA,3,3,ORD,US,41,YVR,CA,906,2018,2,5,4,F
59981,3427.0,0.0,0.0,214.0,G7,D,G7,2,2,DTW,US,43,YYZ,CA,936,2018,3,8,1,F
59982,3429.0,0.0,0.0,489.0,YV,D,YV,2,2,IAD,US,38,YUL,CA,941,2018,4,12,1,F
59983,3429.0,0.0,0.0,796.0,OO,D,OO,3,3,YXE,CA,921,MSP,US,63,2018,4,12,2,F
59984,3431.0,0.0,0.0,1661.0,DL,D,DL,3,3,SLC,US,87,YYZ,CA,936,2018,1,1,4,F
59985,3433.0,0.0,0.0,214.0,G7,D,G7,2,2,YYZ,CA,936,DTW,US,43,2018,3,8,1,F
59986,3439.0,0.0,0.0,98.0,OO,D,OO,3,3,SEA,US,93,YYJ,CA,906,2018,1,1,1,F
59987,3439.0,0.0,0.0,1661.0,DL,D,DL,3,3,SLC,US,87,YYZ,CA,936,2018,4,12,4,F
59988,3440.0,0.0,0.0,803.0,YX,L,YX,2,2,CLT,US,36,YUL,CA,941,2018,4,10,2,F
59989,3441.0,0.0,0.0,613.0,EV,D,EV,3,3,YHZ,CA,951,EWR,US,21,2018,4,11,2,F
59990,3444.0,0.0,0.0,1661.0,DL,D,DL,3,3,SLC,US,87,YYZ,CA,936,2018,4,11,4,F
59991,3445.0,0.0,0.0,324.0,MQ,D,MQ,3,3,LGA,US,22,YUL,CA,941,2018,3,9,1,F
59992,3446.0,0.0,0.0,347.0,PT,D,PT,1,6,PHL,US,23,YYZ,CA,936,2018,1,3,1,F
59993,3450.0,0.0,0.0,395.0,DL,D,DL,3,3,YWG,CA,926,MSP,US,63,2018,2,4,1,F
59994,3451.0,0.0,0.0,357.0,MQ,D,MQ,3,3,LGA,US,22,YYZ,CA,936,2018,2,5,1,F
59995,3453.0,0.0,0.0,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2018,2,5,3,F
59996,3457.0,0.0,0.0,357.0,MQ,D,MQ,3,3,LGA,US,22,YYZ,CA,936,2018,4,10,1,F
59997,3459.0,0.0,0.0,559.0,QX,D,QX,2,2,YEG,CA,916,SEA,US,93,2018,1,1,2,F
59998,3460.0,500.0,0.0,394.0,PT,D,PT,1,6,PHL,US,23,YUL,CA,941,2018,2,4,1,F
59999,3462.0,0.0,0.0,214.0,G7,D,G7,2,2,YYZ,CA,936,DTW,US,43,2018,4,11,1,F
60000,3462.0,0.0,0.0,436.0,MQ,D,MQ,3,3,YYZ,CA,936,ORD,US,41,2018,4,11,1,F
60001,3462.0,0.0,0.0,796.0,OO,D,OO,3,3,MSP,US,63,YXE,CA,921,2018,4,11,2,F
60002,3464.0,0.0,0.0,395.0,DL,D,DL,3,3,MSP,US,63,YWG,CA,926,2018,1,1,1,F
60003,3467.0,0.0,0.0,950.0,9E,D,9E,2,2,MSP,US,63,YUL,CA,941,2018,3,7,2,F
60004,3468.0,0.0,0.0,559.0,CP (2),D,CP,2,2,SEA,US,93,YEG,CA,916,2018,2,4,2,F
60005,3470.0,0.0,0.0,394.0,YX,L,YX,2,2,PHL,US,23,YUL,CA,941,2018,3,9,1,F
60006,3470.0,0.0,0.0,559.0,CP (2),D,CP,2,2,YEG,CA,916,SEA,US,93,2018,1,3,2,F
60007,3470.0,0.0,0.0,708.0,OO,D,OO,3,3,YWG,CA,926,ORD,US,41,2018,4,11,2,F
60008,3473.0,0.0,0.0,214.0,G7,D,G7,2,2,DTW,US,43,YYZ,CA,936,2018,1,2,1,F
60009,3473.0,1162.0,0.0,2176.0,AA,D,AA,3,3,YYZ,CA,936,LAX,US,91,2018,3,7,5,F
60010,3474.0,0.0,0.0,394.0,PT,D,PT,1,6,PHL,US,23,YUL,CA,941,2018,3,9,1,F
60011,3481.0,0.0,0.0,530.0,G7,D,G7,2,2,DTW,US,43,YUL,CA,941,2018,3,8,2,F
60012,3482.0,0.0,0.0,214.0,G7,D,G7,2,2,YYZ,CA,936,DTW,US,43,2018,1,2,1,F
60013,3483.0,0.0,0.0,324.0,MQ,D,MQ,3,3,YUL,CA,941,LGA,US,22,2018,2,5,1,F
60014,3485.0,0.0,0.0,1019.0,OO,D,OO,3,3,DEN,US,82,YEG,CA,916,2018,3,7,3,F
60015,3490.0,0.0,0.0,1051.0,DL,D,DL,3,3,YYC,CA,916,MSP,US,63,2018,1,3,3,F
60016,3492.0,0.0,0.0,395.0,DL,D,DL,3,3,MSP,US,63,YWG,CA,926,2018,2,4,1,F
60017,3493.0,0.0,0.0,324.0,MQ,D,MQ,3,3,LGA,US,22,YUL,CA,941,2018,4,11,1,F
