DISTANCE,UNIQUE_CARRIER,ORIGIN,ORIGIN_WAC,DEST,DEST_WAC,YEAR,MONTH,CLASS
5.393627546352362,64,335,93,358,906,2011,2,0
6.9865664594064265,72,201,91,397,906,2014,10,0
6.07993319509559,84,276,41,412,936,2016,9,0
6.274762021241939,34,457,941,98,43,2016,5,0
7.586803535162581,2,459,906,152,74,2014,8,2
6.07993319509559,53,475,936,232,41,2017,6,0
6.606650186198215,30,18,34,412,936,2017,8,0
4.812184355372417,13,459,906,34,93,2016,1,1
6.958448393297656,30,470,916,212,63,2011,9,0
6.089044875446846,66,108,43,368,936,2015,11,0
6.486160788944089,58,276,41,368,936,2010,8,0
5.805134968916488,30,126,21,395,941,2017,1,2
7.586803535162581,71,179,74,397,906,2015,7,0
6.395261598115449,13,460,926,229,65,2013,5,1
6.689599269178967,85,457,941,68,36,2012,9,0
4.852030263919617,58,459,906,284,93,2018,2,0
5.978885764901122,85,291,23,395,941,2015,5,0
6.1092475827643655,34,428,936,150,38,2013,8,0
7.258412150595307,66,396,916,232,41,2013,12,0
6.663132695990803,85,409,951,55,35,2011,5,0
6.664409020350408,58,99,82,398,926,2015,11,0
5.8664680569332965,58,466,936,232,41,2012,2,0
7.028201432058005,34,464,921,232,41,2014,4,0
7.537430036586509,30,475,936,244,81,2018,11,2
6.580639137284949,58,470,916,292,87,2013,10,0
7.155396301896734,58,475,936,152,74,2011,4,0
5.996452088619021,42,291,23,349,941,2014,1,2
7.612336837167746,66,470,916,111,21,2014,5,0
6.3784261836515865,1,475,936,68,36,2012,3,2
6.133398042996649,70,333,52,347,936,2016,2,3
4.30406509320417,45,461,906,180,93,2018,7,0
6.99117688712121,30,396,916,212,63,2017,9,0
7.718240951959316,72,459,906,15,34,2011,10,0
7.234177179749849,84,276,41,407,916,2016,8,0
5.934894195619588,62,428,936,243,23,2018,12,0
5.631211781821365,38,470,916,137,84,2013,1,1
4.912654885736052,38,460,926,129,66,2011,1,1
5.934894195619588,84,291,23,368,936,2011,6,0
5.41610040220442,38,55,22,368,936,2015,12,1
5.3706380281276624,40,475,936,98,43,2016,11,0
6.85751406254539,30,249,63,395,941,2015,2,0
6.102558594613569,71,475,936,48,13,2015,11,0
7.102499355774649,30,475,936,119,33,2014,2,2
6.522092798170152,28,249,63,412,936,2010,4,2
6.025865973825314,70,466,936,283,52,2014,2,3
5.783825182329737,34,209,22,395,941,2015,2,0
6.042632833682381,1,233,45,412,936,2012,2,2
6.261491684321042,84,160,36,412,936,2014,9,0
5.8805329864007,53,475,936,175,22,2015,2,0
7.358193752733032,20,108,43,407,916,2011,8,0
7.329093736246592,53,101,74,407,916,2018,1,0
5.805134968916488,66,457,941,111,21,2012,6,0
7.6128310304073565,71,126,21,338,916,2018,10,0
6.07993319509559,84,276,41,412,936,2017,12,0
6.089044875446846,38,475,936,157,42,2016,4,1
6.486160788944089,58,276,41,368,936,2017,3,0
6.025865973825314,17,475,936,83,52,2016,2,0
6.133398042996649,13,406,936,283,52,2010,6,1
5.262690188904886,51,100,43,412,936,2016,11,2
4.852030263919617,29,459,906,284,93,2018,6,0
7.415776975415394,30,345,87,412,936,2018,10,2
5.934894195619588,70,414,936,83,52,2015,10,3
7.422373700986824,36,470,916,17,74,2018,10,0
6.616065185132817,38,184,42,363,941,2014,1,1
6.8679744089702925,13,142,67,407,916,2018,7,1
7.270312886079025,29,249,63,397,906,2017,6,0
5.529429087511423,64,288,92,397,906,2014,7,0
5.855071922202427,34,475,936,111,21,2014,5,0
5.8805329864007,53,209,22,412,936,2018,10,0
4.919980925828125,38,151,66,398,926,2013,9,1
6.396929655216146,66,76,44,395,941,2012,4,0
4.59511985013459,64,472,906,284,93,2015,11,0
5.41610040220442,17,220,43,412,936,2010,3,0
6.118097198041348,58,335,93,407,916,2016,3,0
7.063903961472068,20,396,916,229,65,2015,7,0
6.682108597449809,58,459,906,292,87,2013,1,0
4.59511985013459,64,472,906,284,93,2010,3,0
6.07993319509559,66,276,41,412,936,2015,1,0
6.115892125483034,85,97,38,368,936,2013,2,0
6.618738983517219,66,276,41,395,941,2015,10,0
5.3471075307174685,45,196,93,378,906,2014,7,0
6.9865664594064265,72,459,906,171,91,2011,12,0
7.415776975415394,30,345,87,412,936,2017,1,0
5.8522024797744745,85,475,936,243,23,2012,7,0
6.073044534100405,3,475,936,192,41,2012,10,2
4.852030263919617,24,459,906,284,93,2017,2,0
5.3706380281276624,17,108,43,412,936,2011,1,0
7.398174092970465,38,225,54,407,916,2011,3,1
5.855071922202427,66,475,936,111,21,2015,12,0
6.849066282633458,41,143,71,347,936,2012,5,3
5.805134968916488,0,457,941,111,21,2018,9,2
5.8522024797744745,85,475,936,243,23,2015,1,0
6.486160788944089,66,428,936,232,41,2016,10,0
7.270312886079025,30,249,63,397,906,2013,3,0
5.905361848054571,30,475,936,163,22,2017,6,2
5.846438775057725,25,177,38,412,936,2011,9,0
7.234177179749849,53,470,916,232,41,2011,10,0
6.85751406254539,17,249,63,395,941,2013,8,0
6.042632833682381,1,233,45,412,936,2012,10,2
6.618738983517219,66,276,41,395,941,2011,5,0
7.76004068088038,71,177,38,397,906,2017,6,0
6.520621127558696,58,475,936,212,63,2011,11,0
5.3706380281276624,57,108,43,412,936,2011,4,0
6.274762021241939,40,108,43,395,941,2015,7,0
6.618738983517219,66,276,41,395,941,2013,9,0
6.326149473155099,64,335,93,338,916,2011,5,0
5.327876168789581,45,385,906,166,93,2011,9,0
5.393627546352362,64,417,906,284,93,2011,2,0
7.692569648067906,30,347,91,412,936,2018,11,2
7.441906728051625,66,396,916,70,44,2013,2,0
5.934894195619588,30,291,23,368,936,2018,10,2
6.8679744089702925,13,470,916,125,67,2013,5,1
7.76004068088038,71,177,38,397,906,2012,3,0
6.327936783729195,64,335,93,338,916,2014,8,0
5.978885764901122,13,460,926,212,63,2010,9,1
6.520621127558696,58,475,936,212,63,2015,5,0
6.091309882077698,66,436,941,163,22,2016,1,0
7.935229539816907,71,136,33,397,906,2013,12,0
6.782192056006791,34,276,41,375,941,2015,12,0
7.771488760117616,71,459,906,55,35,2011,10,0
6.3784261836515865,56,74,36,412,936,2018,2,0
5.934894195619588,85,428,936,243,23,2012,6,0
7.683403681053826,51,376,91,412,936,2016,11,2
6.07993319509559,53,475,936,232,41,2013,4,0
6.082218910376446,71,475,936,232,41,2011,5,0
5.805134968916488,66,457,941,111,21,2013,9,0
7.0587581525186645,66,474,961,111,21,2013,12,0
6.502790045915623,66,428,936,157,42,2012,8,0
7.258412150595307,58,276,41,338,916,2014,10,0
6.70073110954781,38,475,936,193,54,2016,12,1
6.927557906278317,71,99,82,338,916,2014,2,0
5.768320995793772,0,357,21,368,936,2012,4,2
6.327936783729195,58,335,93,338,916,2014,9,0
7.488852955733459,66,296,23,338,916,2013,2,0
4.804021044733257,45,212,93,84,906,2018,11,0
5.68697535633982,1,35,13,368,936,2016,11,2
7.110696122978827,72,293,81,407,916,2011,2,0
6.656726524178391,70,225,54,347,936,2014,5,3
7.071573364211532,71,459,906,276,91,2010,8,0
6.274762021241939,17,108,43,395,941,2014,9,0
6.699500340161678,84,97,38,350,951,2014,11,0
6.99117688712121,29,396,916,212,63,2012,5,0
4.852030263919617,58,459,906,284,93,2018,1,0
7.415776975415394,30,345,87,412,936,2016,3,2
8.063692634269517,79,396,916,226,2,2016,1,2
7.862497197230545,20,365,33,397,906,2012,10,0
6.927557906278317,58,338,91,407,916,2014,10,0
6.327936783729195,64,396,916,284,93,2013,1,0
6.261491684321042,85,475,936,135,36,2012,4,0
7.803843303538772,30,191,22,397,906,2018,6,0
7.795646536334594,71,126,21,397,906,2015,8,0
4.59511985013459,64,472,906,284,93,2013,1,0
4.859812404361672,45,36,93,329,906,2017,2,2
7.442492722794441,38,225,54,338,916,2017,10,1
6.85751406254539,34,249,63,395,941,2015,9,0
6.664409020350408,58,460,926,90,82,2010,9,0
6.616065185132817,38,184,42,363,941,2015,10,1
7.83002808253384,20,50,13,397,906,2012,5,0
5.849324779946859,40,475,936,150,38,2010,3,0
7.692569648067906,30,475,936,293,91,2015,11,2
6.48768401848461,30,249,63,381,921,2010,10,0
6.520621127558696,81,249,63,412,936,2011,11,0
7.685703061234547,30,475,936,171,91,2018,10,2
5.3230099791384085,30,475,936,256,43,2011,2,2
5.811140992976701,17,191,22,395,941,2015,7,0
6.985641817639208,71,201,91,397,906,2011,2,0
4.418840607796598,45,196,93,328,906,2018,6,2
5.945420608606575,70,414,936,139,42,2016,3,3
6.563855526532128,58,276,41,398,926,2015,10,0
4.859812404361672,45,388,906,34,93,2018,4,2
4.418840607796598,45,472,906,166,93,2013,4,2
4.812184355372417,21,459,906,34,93,2016,2,1
7.441906728051625,72,76,44,338,916,2014,7,0
7.589335823170617,71,470,916,55,35,2013,6,0
6.190315405853148,85,457,941,89,38,2014,6,0
5.8522024797744745,18,475,936,111,21,2010,11,0
7.718240951959316,72,18,34,397,906,2011,12,0
4.852030263919617,38,459,906,284,93,2011,8,1
6.802394763324311,36,99,82,407,916,2018,5,0
6.274762021241939,34,457,941,98,43,2015,8,0
5.983936280687191,53,414,936,232,41,2014,4,0
5.3706380281276624,40,108,43,412,936,2015,8,0
4.48863636973214,45,212,93,328,906,2017,9,2
5.8522024797744745,84,475,936,243,23,2015,11,0
6.073044534100405,1,475,936,192,41,2016,4,2
7.234177179749849,20,276,41,407,916,2011,7,0
6.45833828334479,58,463,906,292,87,2010,3,0
6.606650186198215,42,18,34,412,936,2010,12,2
6.606650186198215,17,18,34,412,936,2017,11,0
7.6128310304073565,71,126,21,338,916,2013,6,0
6.07993319509559,71,276,41,412,936,2012,7,0
5.934894195619588,14,91,52,347,936,2015,2,3
6.563855526532128,58,276,41,398,926,2014,12,0
6.883462586413092,70,368,73,347,936,2012,6,3
6.563855526532128,58,460,926,232,41,2015,8,0
5.846438775057725,34,475,936,150,38,2013,8,0
6.194405391104672,25,457,941,150,38,2018,6,0
6.07993319509559,34,475,936,232,41,2012,3,0
6.563855526532128,34,276,41,398,926,2016,8,0
5.783825182329737,25,457,941,175,22,2017,1,0
4.672828834461906,0,475,936,272,22,2017,5,2
7.090076835776092,20,475,936,92,74,2017,5,0
7.01301578963963,20,475,936,213,72,2010,5,0
5.762051382780177,0,392,936,146,22,2018,4,2
7.016609683894219,71,99,82,397,906,2015,12,0
7.234177179749849,20,276,41,407,916,2010,6,0
6.274762021241939,17,108,43,395,941,2015,8,0
5.8971538676367405,9,367,21,395,941,2017,1,2
7.155396301896734,83,179,74,412,936,2017,12,0
6.75343791859778,58,464,921,90,82,2011,10,0
6.99117688712121,1,249,63,338,916,2015,1,2
7.270312886079025,30,459,906,212,63,2011,5,0
6.274762021241939,40,108,43,395,941,2016,8,0
7.301147805856032,41,214,74,403,936,2014,9,3
5.805134968916488,66,457,941,111,21,2013,10,0
5.393627546352362,64,417,906,284,93,2010,4,0
7.155396301896734,34,179,74,412,936,2013,8,0
5.407171771460119,58,466,936,134,43,2013,9,0
6.1092475827643655,25,177,38,368,936,2017,12,0
4.418840607796598,45,196,93,409,906,2017,7,2
6.436150368369428,0,357,21,333,946,2017,6,2
7.182352111885263,58,99,82,412,936,2013,5,0
7.234177179749849,58,470,916,232,41,2012,8,0
6.902742737158593,30,457,941,15,34,2014,10,0
5.3706380281276624,17,475,936,98,43,2011,7,0
6.85751406254539,81,457,941,212,63,2010,5,0
7.202661196523238,42,287,33,395,941,2012,1,2
7.1180162044653335,20,475,936,199,33,2014,6,0
5.981414211254481,30,249,63,398,926,2017,2,0
5.846438775057725,66,177,38,412,936,2012,11,0
7.842671474979457,71,396,916,119,33,2013,11,0
5.971261839790462,84,5,21,412,936,2013,9,2
7.059617628291383,58,396,916,286,91,2013,1,0
7.475905969367397,71,459,906,232,41,2012,7,0
6.089044875446846,17,108,43,368,936,2012,9,0
7.322510433997394,53,101,74,395,941,2018,1,0
5.424950017481403,63,364,44,347,936,2011,3,3
5.855071922202427,34,126,21,412,936,2012,9,0
7.927685045615778,5,390,906,163,22,2012,4,2
5.855071922202427,42,475,936,111,21,2015,12,2
7.234177179749849,58,470,916,232,41,2011,6,0
6.327936783729195,64,335,93,338,916,2015,12,0
7.329093736246592,53,470,916,92,74,2017,7,0
6.682108597449809,29,459,906,292,87,2012,3,0
5.823045895483019,1,428,936,124,22,2018,3,2
6.784457062637643,17,184,42,398,926,2010,6,0
6.958448393297656,29,470,916,212,63,2012,8,0
6.664409020350408,34,99,82,398,926,2012,7,0
4.852030263919617,21,335,93,397,906,2018,8,1
6.07993319509559,40,475,936,232,41,2013,4,0
7.247792581767846,20,231,33,395,941,2018,8,0
6.927557906278317,66,396,916,90,82,2010,2,0
6.066108090103747,70,475,936,33,13,2011,1,2
7.3987862754199485,38,470,916,193,54,2018,4,1
6.194405391104672,25,457,941,150,38,2016,3,0
6.395261598115449,53,191,22,350,951,2011,1,0
7.78155595923534,71,470,916,275,33,2016,10,0
7.586803535162581,71,179,74,397,906,2014,1,0
7.787796878181171,71,291,23,397,906,2016,8,0
6.089044875446846,38,184,42,412,936,2014,2,1
6.594413459749778,58,441,921,90,82,2012,5,0
7.831220214604293,71,305,15,397,906,2011,1,0
7.182352111885263,66,475,936,90,82,2011,12,0
6.486160788944089,66,276,41,368,936,2015,7,0
6.133398042996649,41,406,936,283,52,2014,8,3
4.919980925828125,38,151,66,398,926,2014,3,1
7.587817219993427,66,18,34,338,916,2013,5,0
5.8522024797744745,30,475,936,111,21,2010,12,2
5.575949103146316,0,402,936,146,22,2014,7,2
6.486160788944089,34,276,41,368,936,2018,8,0
5.739792912179234,1,428,936,48,13,2015,12,2
5.811140992976701,66,457,941,163,22,2015,7,0
5.3706380281276624,57,108,43,412,936,2010,2,0
5.855071922202427,34,475,936,111,21,2012,5,0
7.333023014386481,70,414,936,182,74,2018,3,3
7.247792581767846,20,457,941,199,33,2011,9,0
5.41610040220442,38,55,22,368,936,2012,12,1
6.68586094706836,58,459,906,286,91,2013,6,0
7.532623618788788,42,459,906,230,1,2013,8,2
6.115892125483034,64,335,93,407,916,2011,7,0
6.421622267806518,80,409,951,111,21,2011,8,0
6.680854678790215,58,249,63,401,921,2018,10,0
6.802394763324311,66,470,916,90,82,2014,9,0
7.161622002939187,58,460,926,146,22,2010,7,0
7.102499355774649,42,475,936,119,33,2017,1,2
6.594413459749778,58,99,82,381,921,2010,7,0
7.718240951959316,71,459,906,15,34,2012,5,0
6.664409020350408,58,99,82,398,926,2010,8,0
6.208590026096629,13,333,52,412,936,2015,9,1
5.645446897643238,38,459,906,128,93,2012,10,1
6.327936783729195,64,396,916,284,93,2014,9,0
6.62273632394984,85,428,936,68,36,2015,2,0
6.664409020350408,34,460,926,90,82,2012,11,0
7.685703061234547,20,201,91,412,936,2014,4,0
4.30406509320417,45,461,906,180,93,2010,5,2
5.313205979041787,45,196,93,342,906,2011,6,0
7.167809184316444,30,475,936,145,74,2012,1,2
5.407171771460119,42,475,936,247,23,2013,3,2
6.680854678790215,30,249,63,401,921,2015,12,0
6.091309882077698,17,191,22,375,941,2017,9,0
6.089044875446846,38,184,42,412,936,2018,12,1
6.689599269178967,85,74,36,395,941,2015,4,0
6.419994928147142,34,409,951,111,21,2015,9,0
6.194405391104672,83,177,38,395,941,2017,6,0
6.70073110954781,38,225,54,412,936,2018,10,1
5.855071922202427,34,126,21,412,936,2018,9,0
6.618738983517219,53,276,41,395,941,2010,5,0
7.016609683894219,71,459,906,90,82,2017,2,0
7.405495663199472,19,91,52,407,916,2016,1,3
6.490723534502507,42,220,43,375,941,2016,2,2
6.61338421837956,17,475,936,62,37,2010,5,0
6.089044875446846,17,428,936,98,43,2012,5,0
6.958448393297656,29,470,916,212,63,2010,12,0
6.802394763324311,58,470,916,90,82,2016,3,0
6.48768401848461,58,441,921,212,63,2011,11,0
6.985641817639208,71,459,906,171,91,2010,3,0
6.0112671744041615,70,184,42,347,936,2014,5,3
5.713732805509369,45,212,93,345,906,2010,6,2
6.688354713946762,85,74,36,395,941,2010,4,0
6.0867747269123065,38,475,936,157,42,2011,2,1
5.438079308923196,45,212,93,351,906,2011,5,0
6.274762021241939,40,108,43,395,941,2017,2,0
6.594413459749778,58,441,921,90,82,2014,9,0
5.267858159063328,30,72,44,412,936,2012,1,2
6.8679744089702925,13,470,916,125,67,2010,11,1
6.606650186198215,34,18,34,412,936,2014,3,0
6.897704943128636,13,460,926,283,52,2011,5,1
5.66988092298052,45,196,93,75,906,2014,7,0
5.978885764901122,84,291,23,395,941,2010,1,0
7.403061091090091,13,470,916,283,52,2018,1,1
6.115892125483034,58,335,93,407,916,2017,11,0
6.606650186198215,34,475,936,15,34,2017,3,0
7.167809184316444,42,168,74,412,936,2012,10,2
6.194405391104672,42,408,941,247,23,2010,5,2
6.778784897685177,42,443,961,254,14,2016,6,2
4.30406509320417,45,461,906,180,93,2010,8,0
6.082218910376446,53,276,41,412,936,2010,10,0
6.089044875446846,58,428,936,98,43,2018,2,0
7.280008252884188,66,409,951,212,63,2012,11,0
6.089044875446846,38,184,42,412,936,2015,12,1
5.805134968916488,66,457,941,111,21,2013,11,0
7.182352111885263,71,475,936,90,82,2012,4,0
6.9865664594064265,58,459,906,171,91,2014,12,0
6.606650186198215,30,18,34,412,936,2018,7,0
6.9865664594064265,30,201,91,397,906,2018,1,2
6.0867747269123065,38,184,42,412,936,2010,4,1
6.902742737158593,17,18,34,395,941,2018,6,0
7.621684998724611,71,48,54,397,906,2017,2,0
7.016609683894219,58,99,82,397,906,2016,5,0
5.8805329864007,53,475,936,175,22,2015,3,0
5.752572638825633,0,57,13,341,946,2014,6,2
6.393590753950631,65,209,22,350,951,2013,1,0
6.898714534329988,58,276,41,381,921,2011,4,0
6.618738983517219,53,457,941,232,41,2011,9,0
6.958448393297656,71,470,916,212,63,2014,8,0
6.594413459749778,58,441,921,90,82,2012,1,0
5.796057750765372,80,126,21,368,936,2010,5,0
7.862497197230545,71,365,33,397,906,2011,7,0
6.082218910376446,66,276,41,412,936,2010,5,0
6.073044534100405,30,475,936,192,41,2017,10,2
7.83002808253384,72,50,13,397,906,2010,5,0
6.1092475827643655,25,428,936,150,38,2017,12,0
6.699500340161678,85,97,38,350,951,2013,5,0
7.415776975415394,30,345,87,412,936,2018,3,0
7.403670290012373,70,117,74,347,936,2016,11,3
7.488852955733459,72,296,23,338,916,2014,11,0
5.267858159063328,80,72,44,412,936,2010,8,0
6.3784261836515865,72,475,936,68,36,2010,3,0
5.981414211254481,13,460,926,212,63,2014,2,1
6.584791392385716,83,457,941,202,45,2014,8,0
7.071573364211532,71,459,906,276,91,2016,8,0
7.587817219993427,71,97,38,407,916,2011,5,0
6.927557906278317,58,470,916,286,91,2016,9,0
5.846438775057725,40,475,936,150,38,2013,5,0
5.855071922202427,66,475,936,111,21,2016,3,0
6.594413459749778,58,99,82,381,921,2014,1,0
5.41610040220442,38,428,936,51,22,2014,9,1
7.234177179749849,58,276,41,407,916,2012,9,0
6.902742737158593,34,18,34,395,941,2017,11,0
5.365976015021851,45,462,906,263,93,2016,5,2
5.627621113690637,70,53,43,347,936,2015,6,3
5.214935757608986,45,196,93,73,906,2014,9,0
6.1092475827643655,25,428,936,150,38,2015,6,0
6.680854678790215,58,464,921,212,63,2018,8,0
7.442492722794441,38,396,916,193,54,2015,5,1
5.241747015059643,85,457,941,7,22,2015,1,0
7.679251425953058,71,296,23,397,906,2011,8,0
6.9865664594064265,24,201,91,397,906,2015,9,0
6.343880434126331,30,155,45,398,926,2010,7,0
6.07993319509559,71,475,936,232,41,2012,4,0
5.267858159063328,34,72,44,412,936,2013,6,0
5.267858159063328,23,138,43,347,936,2012,6,3
6.669498089857879,58,460,926,295,41,2011,7,0
6.068425588244111,70,207,52,347,936,2014,6,3
4.852030263919617,29,459,906,284,93,2016,11,0
5.272999558563747,70,411,43,347,936,2011,1,3
4.812184355372417,13,36,93,397,906,2016,2,1
6.089044875446846,38,184,42,412,936,2016,11,1
7.0587581525186645,66,474,961,111,21,2014,10,0
7.415776975415394,3,345,87,412,936,2016,2,2
6.133398042996649,13,406,936,283,52,2010,2,1
7.329093736246592,20,470,916,92,74,2011,8,0
6.9865664594064265,58,201,91,397,906,2016,2,0
7.787796878181171,71,291,23,397,906,2015,8,0
6.393590753950631,34,409,951,175,22,2013,11,0
5.424950017481403,63,364,44,347,936,2011,1,3
6.70073110954781,38,225,54,412,936,2015,9,1
5.981414211254481,13,249,63,398,926,2016,4,1
6.99117688712121,30,249,63,338,916,2018,7,0
6.769641976852503,39,118,87,338,916,2013,4,2
5.849324779946859,40,475,936,150,38,2011,5,0
6.486160788944089,58,428,936,232,41,2017,4,0
5.3706380281276624,17,108,43,412,936,2018,11,0
5.8805329864007,85,475,936,175,22,2016,12,0
6.208590026096629,13,333,52,412,936,2013,10,1
5.3230099791384085,28,475,936,256,43,2010,8,2
6.028278520230698,38,162,84,338,916,2016,10,1
6.8679744089702925,13,142,67,407,916,2015,9,1
5.272999558563747,23,406,936,352,43,2010,5,2
7.3987862754199485,38,225,54,407,916,2017,2,1
7.108244139731541,23,0,23,411,961,2012,9,3
6.898714534329988,13,460,926,283,52,2018,1,1
7.090909822079984,20,475,936,92,74,2010,3,0
7.016609683894219,71,99,82,397,906,2011,10,0
7.754052639035757,71,223,23,397,906,2015,3,0
6.709304340258298,70,342,91,397,906,2012,3,2
7.029087564149662,84,409,951,218,37,2014,10,0
7.259116128097101,14,95,74,368,936,2018,10,2
6.563855526532128,41,68,37,347,936,2010,11,3
6.3784261836515865,85,475,936,68,36,2011,12,0
4.852030263919617,21,335,93,397,906,2010,1,1
7.00669522683704,84,181,81,407,916,2014,8,2
7.3987862754199485,38,225,54,407,916,2017,1,1
7.831220214604293,71,305,15,397,906,2010,7,0
6.095824562432225,34,436,941,111,21,2016,6,0
7.644440761556566,14,260,38,407,916,2014,11,2
6.194405391104672,83,457,941,150,38,2017,1,0
5.849324779946859,66,177,38,412,936,2011,4,0
6.07993319509559,58,475,936,232,41,2017,8,0
4.48863636973214,45,212,93,328,906,2014,7,0
4.59511985013459,58,472,906,284,93,2017,9,0
5.855071922202427,66,126,21,412,936,2016,6,0
4.812184355372417,13,36,93,397,906,2016,9,1
6.3784261836515865,85,475,936,68,36,2016,12,0
7.787796878181171,71,459,906,243,23,2013,5,0
6.580639137284949,58,470,916,292,87,2015,1,0
5.030437921392435,45,196,93,372,906,2014,9,0
6.095824562432225,72,315,38,412,936,2010,9,0
7.259116128097101,66,396,916,232,41,2010,5,0
6.70073110954781,34,475,936,193,54,2010,6,0
5.8805329864007,71,209,22,412,936,2014,9,2
6.408528791059498,70,406,936,207,54,2018,4,3
7.80710329012598,20,457,941,294,91,2010,6,0
7.134890851565884,84,181,81,338,916,2015,1,2
5.723585101952381,84,76,44,412,936,2017,7,0
6.927557906278317,71,470,916,286,91,2016,8,0
5.849324779946859,66,177,38,412,936,2010,3,0
6.102558594613569,30,50,13,412,936,2013,2,2
7.470224135899966,20,459,906,92,74,2014,12,0
7.22402480828583,83,348,91,338,916,2010,5,0
7.027314514039777,58,464,921,232,41,2010,4,0
4.48863636973214,45,212,93,328,906,2017,8,2
5.978885764901122,84,457,941,243,23,2017,6,0
5.811140992976701,53,457,941,163,22,2012,1,0
5.700443573390687,45,451,906,166,93,2014,6,0
6.9865664594064265,24,459,906,171,91,2011,10,0
7.182352111885263,58,99,82,412,936,2014,5,0
6.486160788944089,58,428,936,232,41,2018,7,0
7.234177179749849,71,470,916,232,41,2013,5,0
7.102499355774649,71,475,936,119,33,2014,12,0
6.9865664594064265,29,459,906,171,91,2018,2,0
6.008813185442595,42,296,23,368,936,2012,3,2
7.202661196523238,9,287,33,395,941,2018,1,2
8.017307507688582,14,15,1,412,936,2014,9,3
7.470224135899966,20,459,906,92,74,2016,7,0
6.664409020350408,34,460,926,90,82,2012,9,0
5.796057750765372,84,428,936,111,21,2018,8,0
7.025538314638521,41,195,74,403,936,2011,2,3
5.981414211254481,17,460,926,212,63,2014,6,0
7.176254532017144,34,460,926,267,38,2012,2,0
6.3784261836515865,85,475,936,68,36,2016,10,0
6.802394763324311,66,470,916,90,82,2016,3,0
6.111467339502679,25,177,38,368,936,2010,8,0
7.382746449738912,71,459,906,227,73,2015,8,0
6.082218910376446,71,276,41,412,936,2011,3,0
5.3471075307174685,45,405,906,166,93,2012,5,0
5.267858159063328,34,72,44,412,936,2014,3,0
7.475905969367397,71,276,41,397,906,2011,8,0
4.61512051684126,45,401,906,180,93,2015,7,0
7.582229194276461,72,459,906,98,43,2011,8,0
6.679599185844383,29,249,63,401,921,2010,10,0
6.606650186198215,30,475,936,15,34,2017,12,0
6.902742737158593,34,18,34,395,941,2013,8,0
7.182352111885263,40,99,82,412,936,2011,7,0
5.783825182329737,53,209,22,395,941,2014,8,0
7.155396301896734,34,475,936,152,74,2014,1,0
6.9865664594064265,58,201,91,397,906,2014,2,0
6.763884908562435,58,338,91,358,906,2015,1,0
6.07993319509559,58,276,41,412,936,2018,6,0
7.270312886079025,20,459,906,212,63,2017,4,0
6.682108597449809,58,345,87,397,906,2017,10,0
5.886104031450156,85,97,38,412,936,2012,7,0
6.194405391104672,25,457,941,150,38,2015,12,0
5.84354441703136,38,423,941,111,21,2010,1,1
7.648739788956242,30,475,936,240,92,2016,12,2
6.095824562432225,34,436,941,111,21,2012,2,0
7.76004068088038,71,459,906,150,38,2017,9,0
6.486160788944089,53,428,936,232,41,2012,8,0
5.978885764901122,85,457,941,243,23,2017,9,0
6.618738983517219,58,276,41,395,941,2018,6,0
6.089044875446846,17,428,936,98,43,2013,4,0
5.823045895483019,42,141,22,368,936,2011,1,2
7.226209010100671,72,293,81,338,916,2014,2,0
7.434847875211999,71,326,74,407,916,2014,9,0
6.717804695023691,34,177,38,350,951,2013,8,0
5.3706380281276624,34,475,936,98,43,2017,9,0
5.783825182329737,34,209,22,395,941,2013,11,0
7.00397413672268,42,191,22,384,961,2014,6,2
6.958448393297656,58,470,916,212,63,2014,11,0
6.419994928147142,34,126,21,350,951,2017,2,0
6.419994928147142,18,409,951,111,21,2011,4,0
7.203405521083095,66,475,936,78,82,2011,5,0
5.823045895483019,17,428,936,163,22,2018,3,0
6.970730078143525,58,441,921,280,42,2013,8,0
6.07993319509559,58,276,41,412,936,2018,3,0
6.395261598115449,13,460,926,229,65,2016,8,1
7.322510433997394,20,457,941,92,74,2015,2,0
5.438079308923196,45,410,906,180,93,2011,5,0
5.846438775057725,66,475,936,150,38,2013,4,0
4.59511985013459,58,335,93,409,906,2017,9,0
7.182352111885263,58,99,82,412,936,2012,2,0
7.234177179749849,58,470,916,232,41,2015,12,0
5.783825182329737,34,209,22,395,941,2017,12,0
5.971261839790462,1,5,21,412,936,2018,6,2
6.679599185844383,29,249,63,401,921,2010,1,0
7.115582126184454,72,459,906,244,81,2011,3,0
7.071573364211532,71,459,906,276,91,2011,12,0
5.8805329864007,53,475,936,175,22,2015,8,0
6.658011045870748,70,369,53,355,936,2013,10,3
5.645446897643238,38,459,906,128,93,2013,8,1
7.095893221097532,30,470,916,171,91,2015,4,2
6.07993319509559,1,475,936,232,41,2014,11,2
6.3784261836515865,84,475,936,68,36,2015,1,0
6.677083461247136,13,423,941,283,52,2017,11,1
5.846438775057725,58,475,936,150,38,2012,2,0
5.981414211254481,58,249,63,398,926,2018,9,0
7.110696122978827,72,293,81,407,916,2011,4,0
7.846980982138788,71,231,33,338,916,2012,8,0
6.073044534100405,1,475,936,192,41,2014,7,2
5.805134968916488,1,126,21,395,941,2016,10,2
5.986452005284438,70,163,42,347,936,2015,4,3
5.8664680569332965,58,276,41,403,936,2013,5,0
5.41610040220442,45,410,906,166,93,2014,7,0
7.427738840532894,72,72,44,338,916,2015,2,0
7.538494999413465,71,326,74,397,906,2012,8,0
