DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
5.869296913133774,58,1,62,3,3,466,0,936,232,1,41,2011,1,1,1,0
6.1092475827643655,83,1,86,2,2,428,0,936,150,1,38,2017,3,7,1,0
7.442492722794441,38,1,41,3,3,225,1,54,338,0,916,2011,3,8,4,1
6.994849985833071,38,1,41,3,3,225,1,54,398,0,926,2016,1,2,3,1
6.902742737158593,17,1,20,2,2,457,0,941,15,1,34,2011,1,1,2,0
5.8522024797744745,84,3,87,2,2,475,0,936,243,1,23,2017,3,7,1,0
5.855071922202427,34,1,37,3,3,475,0,936,111,1,21,2018,2,4,1,0
6.194405391104672,40,1,43,2,2,177,1,38,395,0,941,2013,1,3,1,0
3.5553480614894135,45,1,49,1,6,261,1,93,399,0,906,2011,3,9,1,2
7.095893221097532,71,1,74,3,3,201,1,91,407,0,916,2014,1,2,3,0
6.618738983517219,34,1,37,3,3,457,0,941,232,1,41,2017,2,5,2,0
5.8522024797744745,85,1,88,2,2,475,0,936,243,1,23,2017,3,7,1,0
6.1903154058531475,85,1,88,2,2,457,0,941,89,1,38,2012,3,9,1,0
6.618738983517219,34,1,37,3,3,457,0,941,232,1,41,2018,3,8,2,0
6.821107472256465,42,2,45,2,2,475,0,936,162,1,33,2012,2,5,2,2
5.855071922202427,84,3,87,2,2,126,1,21,412,0,936,2018,2,6,1,0
5.855071922202427,18,1,21,2,2,126,1,21,412,0,936,2012,2,5,1,0
5.877735781779639,30,1,33,3,3,209,1,22,412,0,936,2010,2,6,1,2
7.586803535162581,71,1,74,3,3,459,0,906,152,1,74,2010,3,8,4,0
5.41610040220442,38,1,41,3,3,428,0,936,51,1,22,2014,1,2,1,1
5.811140992976701,25,1,28,1,5,191,1,22,395,0,941,2017,1,2,1,0
7.475905969367397,71,1,74,3,3,459,0,906,232,1,41,2017,3,8,4,0
6.07993319509559,58,1,62,3,3,276,1,41,412,0,936,2013,3,7,1,0
6.898714534329988,58,1,62,3,3,441,0,921,232,1,41,2014,1,2,2,0
6.327936783729195,64,1,67,2,2,335,1,93,338,0,916,2013,4,11,2,0
7.795646536334594,30,1,33,3,3,126,1,21,397,0,906,2010,2,5,5,0
7.090076835776092,20,1,23,3,3,475,0,936,92,1,74,2012,4,10,3,0
6.618738983517219,66,1,69,2,2,457,0,941,232,1,41,2013,1,2,2,0
5.3706380281276624,40,1,43,2,2,475,0,936,98,1,43,2016,4,12,1,0
6.1092475827643655,25,1,28,1,5,177,1,38,368,0,936,2016,1,2,1,0
7.5310163320779155,66,1,69,2,2,457,0,941,2,1,86,2013,2,6,4,0
7.351158226430694,42,2,45,2,2,221,1,64,397,0,906,2014,4,10,4,2
7.00850518208228,71,1,74,3,3,459,0,906,294,1,91,2011,2,6,3,0
6.3784261836515865,84,3,87,2,2,74,1,36,412,0,936,2014,2,6,2,0
6.07993319509559,25,1,28,1,5,276,1,41,412,0,936,2018,4,12,1,0
7.1180162044653335,20,1,23,3,3,231,1,33,412,0,936,2017,2,6,3,0
7.466227556215481,58,1,62,3,3,179,1,74,407,0,916,2011,4,12,4,0
5.805134968916488,66,1,69,2,2,126,1,21,395,0,941,2016,1,3,1,0
6.208590026096629,13,1,16,3,3,333,1,52,412,0,936,2010,3,8,1,1
5.3612921657094255,57,1,61,3,3,64,1,44,412,0,936,2010,2,5,1,0
4.23410650459726,1,1,1,1,4,55,1,22,412,0,936,2015,2,4,1,2
7.155396301896734,58,1,62,3,3,179,1,74,412,0,936,2013,1,2,3,0
6.680854678790215,30,1,33,3,3,464,0,921,212,1,63,2016,4,11,2,0
7.605392364814935,71,1,74,3,3,470,0,916,243,1,23,2011,4,12,5,0
5.3706380281276624,34,1,37,3,3,475,0,936,98,1,43,2016,3,9,1,0
7.685703061234547,20,1,23,3,3,475,0,936,171,1,91,2014,2,4,5,0
7.123672785204607,58,1,62,3,3,470,0,916,189,1,64,2010,4,10,3,0
6.927557906278317,58,1,62,3,3,338,1,91,407,0,916,2017,4,10,3,0
6.85751406254539,29,1,32,2,2,457,0,941,212,1,63,2013,1,1,2,0
7.270312886079025,30,1,33,3,3,459,0,906,212,1,63,2017,3,7,3,0
7.785720896534624,71,1,74,3,3,315,1,38,397,0,906,2015,3,9,5,0
6.439350371100098,70,2,73,2,2,350,1,64,347,0,936,2012,3,9,2,3
6.618738983517219,58,1,62,3,3,276,1,41,395,0,941,2017,3,8,2,0
7.234177179749849,71,1,74,3,3,470,0,916,232,1,41,2012,2,6,3,0
5.3706380281276624,30,1,33,3,3,108,1,43,412,0,936,2018,1,1,1,0
6.327936783729195,58,1,62,3,3,396,0,916,284,1,93,2016,4,10,2,0
7.085901464365611,30,1,33,3,3,475,0,936,87,1,74,2015,4,11,3,2
6.703188113240863,70,2,73,2,2,406,0,936,189,1,64,2012,2,4,2,3
6.9865664594064265,58,1,62,3,3,459,0,906,171,1,91,2017,1,1,3,0
6.6895992691789665,85,1,88,2,2,74,1,36,395,0,941,2015,1,1,2,0
6.395261598115449,17,1,20,2,2,191,1,22,350,0,951,2016,1,2,2,0
5.8522024797744745,58,1,62,3,3,133,1,84,338,0,916,2014,2,5,1,0
7.586803535162581,71,1,74,3,3,459,0,906,152,1,74,2016,2,6,4,0
6.610696044717759,30,1,33,3,3,221,1,64,398,0,926,2010,3,7,2,0
7.155396301896734,34,1,37,2,2,179,1,74,412,0,936,2012,3,9,3,0
7.0909098220799835,20,1,23,3,3,475,0,936,92,1,74,2010,4,11,3,0
5.978885764901122,13,1,16,3,3,460,0,926,212,1,63,2010,3,7,1,1
6.68586094706836,71,1,74,3,3,338,1,91,397,0,906,2018,3,9,2,0
7.155396301896734,58,1,62,3,3,179,1,74,412,0,936,2012,1,1,3,0
7.6487397889562425,71,1,74,3,3,475,0,936,240,1,92,2014,4,10,5,0
7.261225091971921,42,2,45,2,2,470,0,916,300,1,64,2011,1,2,3,2
7.769378609513984,71,1,74,3,3,459,0,906,89,1,38,2010,3,8,5,0
5.823045895483019,30,1,33,3,3,141,1,22,368,0,936,2011,4,10,1,2
6.089044875446846,17,1,20,2,2,428,0,936,98,1,43,2015,1,3,1,0
5.8522024797744745,80,1,83,2,2,126,1,21,412,0,936,2010,3,9,1,0
6.091309882077698,40,1,43,2,2,191,1,22,375,0,941,2016,1,2,1,0
6.580639137284949,58,1,62,3,3,470,0,916,292,1,87,2011,4,10,2,0
6.486160788944089,66,1,69,2,2,276,1,41,368,0,936,2012,1,2,2,0
6.802394763324311,71,1,74,3,3,470,0,916,90,1,82,2015,3,9,2,0
6.366470447731438,16,0,19,2,2,183,1,44,368,0,936,2012,1,3,2,3
6.927557906278317,71,1,74,3,3,338,1,91,407,0,916,2018,3,7,3,0
6.522092798170152,28,1,31,3,3,475,0,936,212,1,63,2011,2,4,2,2
7.475905969367397,71,1,74,3,3,459,0,906,232,1,41,2013,2,4,4,0
6.220590170099739,84,3,87,2,2,475,0,936,233,1,38,2014,4,10,2,0
2.8903717578961645,45,1,49,1,6,461,0,906,263,1,93,2018,3,8,1,2
7.677400430514807,71,1,74,3,3,475,0,936,294,1,91,2013,2,5,5,0
4.859812404361672,45,1,49,1,6,212,1,93,418,0,906,2011,2,5,1,2
5.950642552587727,0,1,0,1,6,475,0,936,149,1,11,2016,4,11,1,2
6.293419278846481,0,1,0,1,6,35,1,13,371,0,951,2017,3,9,2,2
7.421775793644647,71,1,74,3,3,21,1,74,407,0,916,2012,2,4,4,0
4.2626798770413155,45,1,49,1,6,461,0,906,166,1,93,2017,2,6,1,2
4.836281906951478,81,1,84,2,2,108,1,43,403,0,936,2010,2,4,1,0
5.267858159063328,58,1,62,3,3,475,0,936,65,1,44,2014,1,2,1,0
6.75343791859778,34,1,37,3,3,464,0,921,90,1,82,2014,4,12,2,0
5.41610040220442,45,1,49,1,6,196,1,93,351,0,906,2011,2,5,1,0
6.246106765481563,85,1,88,2,2,436,0,941,243,1,23,2011,4,10,2,0
6.327936783729195,58,1,62,3,3,396,0,916,284,1,93,2017,2,6,2,0
7.0587581525186645,66,1,69,2,2,474,0,961,111,1,21,2011,3,8,3,0
7.329093736246592,20,1,23,3,3,101,1,74,407,0,916,2014,4,11,4,0
4.836281906951478,81,1,84,2,2,466,0,936,98,1,43,2010,1,1,1,0
7.318539548567902,14,2,17,3,3,95,1,74,395,0,941,2016,3,7,4,2
5.783825182329737,17,1,20,2,2,209,1,22,395,0,941,2018,4,11,1,0
6.118097198041348,64,1,67,2,2,335,1,93,407,0,916,2018,1,2,1,0
5.905361848054571,40,1,43,2,2,191,1,22,412,0,936,2018,1,1,1,0
6.78105762593618,34,1,37,3,3,276,1,41,375,0,941,2014,1,1,2,0
6.095824562432225,80,1,83,2,2,126,1,21,375,0,941,2011,4,10,1,0
6.9865664594064265,24,1,27,3,3,201,1,91,397,0,906,2014,2,5,3,0
6.48768401848461,58,1,62,3,3,249,1,63,381,0,921,2015,4,12,2,0
4.812184355372417,13,1,16,3,3,36,1,93,397,0,906,2014,4,12,1,1
6.658011045870748,70,2,73,2,2,414,0,936,312,1,53,2013,2,6,2,3
4.859812404361672,45,1,49,1,6,388,0,906,34,1,93,2017,1,2,1,2
6.541029999189903,84,1,87,2,2,409,0,951,243,1,23,2012,1,1,2,0
6.095824562432225,80,1,83,2,2,126,1,21,375,0,941,2010,2,5,1,0
7.00669522683704,68,1,71,2,2,470,0,916,154,1,81,2017,3,8,3,2
6.68586094706836,58,1,62,3,3,338,1,91,397,0,906,2016,4,11,2,0
7.617267813628347,30,1,33,3,3,34,1,11,338,0,916,2010,1,2,5,0
5.934894195619588,14,2,17,3,3,91,1,52,347,0,936,2014,4,12,1,3
6.327936783729195,64,1,67,2,2,396,0,916,284,1,93,2014,1,1,2,0
7.27655640271871,70,2,73,2,2,106,1,74,403,0,936,2015,2,6,3,3
6.620073206530356,84,1,87,2,2,409,0,951,191,1,23,2011,4,10,2,0
7.80016307039296,71,1,74,3,3,459,0,906,175,1,22,2013,3,7,5,0
8.079308192051961,71,1,74,3,3,200,1,85,411,0,961,2012,3,8,7,0
6.927557906278317,58,1,62,3,3,470,0,916,286,1,91,2015,1,2,3,0
7.336285660021297,70,2,73,2,2,406,0,936,182,1,74,2016,3,8,4,3
6.9584483932976555,30,1,33,3,3,249,1,63,407,0,916,2013,3,8,3,0
6.082218910376446,40,1,43,2,2,475,0,936,232,1,41,2010,3,8,1,0
7.182352111885263,40,1,43,2,2,99,1,82,412,0,936,2015,4,11,3,0
5.811140992976701,30,1,33,3,3,457,0,941,163,1,22,2018,1,3,1,2
6.520621127558696,71,1,74,3,3,475,0,936,212,1,63,2017,2,6,2,2
6.9865664594064265,29,1,32,2,2,201,1,91,397,0,906,2017,3,8,3,0
6.541029999189903,84,3,87,2,2,291,1,23,350,0,951,2013,4,12,2,0
6.095824562432225,34,1,37,3,3,126,1,21,375,0,941,2014,4,11,1,0
5.783825182329737,53,1,57,3,3,457,0,941,175,1,22,2013,1,3,1,0
6.025865973825314,70,2,73,2,2,466,0,936,283,1,52,2015,4,11,1,3
5.811140992976701,40,1,43,2,2,457,0,941,163,1,22,2017,1,2,1,0
5.981414211254481,30,1,33,3,3,249,1,63,398,0,926,2013,4,11,1,2
7.009408932708637,58,1,62,3,3,201,1,91,358,0,906,2014,3,7,3,0
6.9584483932976555,1,1,1,1,4,470,0,916,212,1,63,2010,2,4,3,2
6.102558594613569,42,2,45,2,2,50,1,13,412,0,936,2017,2,4,1,2
6.327936783729195,29,1,32,2,2,335,1,93,338,0,916,2018,3,9,2,0
4.859812404361672,45,1,49,1,6,36,1,93,329,0,906,2014,3,8,1,0
6.089044875446846,30,1,33,3,3,475,0,936,157,1,42,2015,1,3,1,2
6.618738983517219,40,1,43,2,2,457,0,941,232,1,41,2017,1,1,2,0
6.541029999189903,84,3,87,2,2,409,0,951,243,1,23,2013,3,8,2,0
6.48768401848461,58,1,62,3,3,249,1,63,381,0,921,2012,1,2,2,0
6.274762021241939,57,1,61,2,2,457,0,941,98,1,43,2011,4,11,2,0
5.783825182329737,34,1,37,3,3,457,0,941,175,1,22,2014,3,7,1,0
7.403061091090091,13,1,16,3,3,333,1,52,407,0,916,2011,2,5,4,1
4.2626798770413155,45,1,49,1,6,196,1,93,399,0,906,2011,3,8,1,2
4.859812404361672,45,1,49,1,6,388,0,906,34,1,93,2014,3,7,1,0
6.1092475827643655,25,1,28,1,5,177,1,38,368,0,936,2015,2,5,1,0
6.85751406254539,17,1,20,2,2,457,0,941,212,1,63,2016,2,4,2,0
5.272999558563747,70,2,73,2,2,411,1,43,347,0,936,2014,2,6,1,3
5.905361848054571,84,3,87,2,2,475,0,936,163,1,22,2016,2,6,1,0
5.8664680569332965,0,1,0,1,6,475,0,936,146,1,22,2010,2,6,1,2
6.6240652277998935,66,1,69,2,2,184,1,42,395,0,941,2013,2,5,2,0
7.063903961472068,66,1,69,2,2,272,1,65,338,0,916,2012,1,3,3,0
6.677083461247136,13,1,16,3,3,423,0,941,283,1,52,2015,1,3,2,1
4.812184355372417,13,1,16,3,3,459,0,906,34,1,93,2010,4,11,1,1
6.99117688712121,30,1,33,3,3,249,1,63,338,0,916,2012,4,11,3,0
6.9167150203536085,42,2,45,2,2,470,0,916,224,1,91,2011,1,3,3,2
6.520621127558696,34,1,37,3,3,249,1,63,412,0,936,2016,3,9,2,0
6.6895992691789665,85,1,88,2,2,457,0,941,68,1,36,2014,4,11,2,0
5.3706380281276624,30,1,33,3,3,475,0,936,98,1,43,2014,4,10,1,2
6.606650186198215,17,1,20,2,2,475,0,936,15,1,34,2016,2,5,2,0
7.234177179749849,58,1,62,3,3,470,0,916,232,1,41,2014,1,1,3,0
7.935229539816907,71,1,74,3,3,459,0,906,119,1,33,2016,1,1,6,0
6.618738983517219,40,1,43,2,2,457,0,941,232,1,41,2016,4,11,2,0
7.572502985020384,84,3,87,2,2,475,0,936,154,1,81,2014,3,8,4,2
6.927557906278317,84,3,87,2,2,396,0,916,90,1,82,2016,4,12,3,0
6.682108597449809,30,1,33,3,3,459,0,906,292,1,87,2018,2,4,2,0
5.8522024797744745,71,1,74,3,3,475,0,936,55,1,35,2018,3,7,1,2
4.859812404361672,45,1,49,1,6,388,0,906,34,1,93,2014,1,3,1,0
6.16541785423142,57,1,61,3,3,296,1,23,395,0,941,2010,1,2,1,0
6.618738983517219,34,1,37,3,3,276,1,41,395,0,941,2016,1,2,2,0
5.3706380281276624,17,1,20,2,2,108,1,43,412,0,936,2011,4,11,1,0
7.258412150595307,58,1,62,3,3,276,1,41,338,0,916,2015,1,1,3,0
6.133398042996649,13,1,16,3,3,333,1,52,347,0,936,2018,3,7,1,1
6.68586094706836,71,1,74,3,3,338,1,91,397,0,906,2010,4,10,2,0
6.836259277277067,84,1,87,2,2,457,0,941,62,1,37,2012,1,1,2,0
6.9865664594064265,24,1,27,3,3,459,0,906,171,1,91,2014,1,1,3,0
6.677083461247136,13,1,16,3,3,333,1,52,363,0,941,2013,2,6,2,1
7.013915474810528,58,1,62,3,3,470,0,916,35,1,91,2012,1,2,3,0
6.484635235635252,20,1,23,3,3,475,0,936,297,1,64,2010,4,11,2,0
7.368339686311381,83,1,86,2,2,179,1,74,395,0,941,2015,4,10,4,0
7.170119543449628,20,1,23,3,3,457,0,941,309,1,33,2013,2,4,3,0
7.234177179749849,71,1,74,3,3,276,1,41,407,0,916,2018,4,11,3,0
7.182352111885263,66,1,69,2,2,99,1,82,412,0,936,2013,2,6,3,0
6.07993319509559,53,1,57,3,3,475,0,936,232,1,41,2015,2,6,1,0
6.274762021241939,30,1,33,3,3,108,1,43,395,0,941,2018,4,11,2,0
6.638567789166521,58,1,62,3,3,472,0,906,286,1,91,2013,1,2,2,0
7.336285660021297,52,3,56,2,2,214,1,74,347,0,936,2017,3,8,4,1
5.393627546352362,64,1,67,2,2,417,0,906,284,1,93,2014,4,11,1,0
5.267858159063328,80,1,83,2,2,72,1,44,412,0,936,2011,1,2,1,0
7.155396301896734,80,1,83,2,2,179,1,74,412,0,936,2010,2,6,3,0
7.122866658599083,66,1,69,2,2,409,0,951,232,1,41,2010,4,12,3,0
7.475905969367397,71,1,74,3,3,459,0,906,232,1,41,2015,3,7,4,0
7.470224135899966,20,1,23,3,3,459,0,906,92,1,74,2016,1,2,4,0
6.326149473155099,64,1,67,2,2,396,0,916,284,1,93,2011,2,5,2,0
6.194405391104672,40,1,43,2,2,457,0,941,150,1,38,2014,2,4,1,0
7.118826249062078,20,1,23,3,3,231,1,33,412,0,936,2010,4,11,3,0
6.682108597449809,29,1,32,2,2,459,0,906,292,1,87,2012,2,4,2,0
7.270312886079025,71,1,74,3,3,249,1,63,397,0,906,2015,2,4,3,0
7.532623618788788,7,1,8,1,4,273,1,1,397,0,906,2018,3,9,4,2
7.795646536334594,9,2,11,1,1,459,0,906,111,1,21,2017,3,8,5,2
4.919980925828125,38,1,41,3,3,460,0,926,129,1,66,2011,4,10,1,1
7.501634457883413,48,2,52,1,1,326,1,74,338,0,916,2016,2,4,4,2
7.475905969367397,14,2,17,3,3,276,1,41,397,0,906,2014,2,4,4,3
5.908082938168931,70,2,73,1,1,215,1,44,355,0,936,2010,3,8,1,3
6.522092798170152,17,1,20,2,2,249,1,63,412,0,936,2011,2,6,2,0
7.270312886079025,72,1,75,3,3,459,0,906,212,1,63,2010,4,10,3,0
7.734558844354756,20,1,23,3,3,335,1,93,395,0,941,2012,4,10,5,0
5.978885764901122,85,1,88,2,2,291,1,23,395,0,941,2015,3,8,1,0
7.262628600974241,71,1,74,3,3,475,0,936,277,1,74,2017,1,3,3,0
7.266128779556451,72,1,75,3,3,350,1,64,407,0,916,2014,2,5,3,0
6.9865664594064265,58,1,62,3,3,201,1,91,397,0,906,2018,1,1,3,0
4.30406509320417,45,1,49,1,6,461,0,906,180,1,93,2018,2,5,1,0
6.3784261836515865,85,1,88,2,2,475,0,936,68,1,36,2017,4,10,2,0
6.9584483932976555,30,1,33,3,3,470,0,916,212,1,63,2014,1,2,3,2
5.3706380281276624,45,1,49,1,6,405,0,906,180,1,93,2011,3,8,1,2
7.270312886079025,58,1,62,3,3,459,0,906,212,1,63,2016,4,11,3,0
6.5638555265321274,58,1,62,3,3,276,1,41,398,0,926,2016,4,12,2,0
6.999422467507961,30,1,33,3,3,475,0,936,309,1,33,2011,3,7,3,2
6.902742737158593,84,3,87,2,2,457,0,941,15,1,34,2012,3,7,2,0
6.486160788944089,25,1,28,1,5,428,0,936,232,1,41,2018,1,1,2,0
7.602900462204755,54,1,59,1,1,337,1,33,411,0,961,2016,1,2,5,0
6.068425588244111,70,2,73,2,2,207,1,52,347,0,936,2015,4,12,1,3
6.919683849847411,34,1,37,3,3,108,1,43,350,0,951,2014,2,6,3,0
4.859812404361672,45,1,49,1,6,36,1,93,329,0,906,2017,1,1,1,2
6.520621127558696,17,1,20,2,2,249,1,63,412,0,936,2014,1,3,2,0
6.486160788944089,25,1,28,1,5,428,0,936,232,1,41,2011,2,6,2,0
7.685243607975833,20,1,23,3,3,201,1,91,412,0,936,2016,3,8,5,0
5.796057750765372,84,3,87,2,2,428,0,936,111,1,21,2014,4,11,1,0
7.0707241072602764,70,2,73,2,2,9,1,74,347,0,936,2016,1,1,3,3
6.927557906278317,58,1,62,3,3,99,1,82,338,0,916,2013,1,2,3,0
4.59511985013459,29,1,32,2,2,472,0,906,284,1,93,2018,3,7,1,0
6.616065185132817,38,1,41,3,3,184,1,42,363,0,941,2013,3,8,2,1
7.466799475018602,71,1,74,3,3,470,0,916,152,1,74,2014,4,10,4,0
6.089044875446846,38,1,41,3,3,184,1,42,412,0,936,2013,2,5,1,1
7.155396301896734,83,1,86,2,2,475,0,936,152,1,74,2018,4,12,3,0
7.080867896690782,58,1,62,3,3,56,1,91,407,0,916,2010,4,12,3,0
6.095824562432225,34,1,37,2,2,436,0,941,111,1,21,2012,2,6,1,0
7.83002808253384,72,1,75,3,3,50,1,13,397,0,906,2010,4,10,6,0
7.329093736246592,53,1,57,3,3,101,1,74,407,0,916,2017,3,7,4,0
6.6895992691789665,84,3,87,2,2,74,1,36,395,0,941,2013,1,2,2,0
7.270312886079025,29,1,32,2,2,249,1,63,397,0,906,2016,1,2,3,0
5.811140992976701,53,1,57,3,3,457,0,941,163,1,22,2018,3,9,1,0
7.744569809354496,71,1,74,3,3,470,0,916,190,1,33,2012,4,12,5,0
6.616065185132817,38,1,41,3,3,423,0,941,157,1,42,2016,1,2,2,1
6.682108597449809,58,1,62,3,3,459,0,906,292,1,87,2015,3,8,2,0
6.025865973825314,17,1,20,2,2,91,1,52,412,0,936,2017,2,4,1,0
5.8522024797744745,84,1,87,2,2,475,0,936,243,1,23,2010,1,1,1,0
5.043425116919247,34,1,37,3,3,355,1,22,368,0,936,2014,1,1,1,0
4.859812404361672,45,1,49,1,6,36,1,93,329,0,906,2015,4,11,1,2
5.8522024797744745,70,2,73,1,1,126,1,21,412,0,936,2010,4,10,1,2
6.021023349349527,70,2,73,2,2,75,1,42,347,0,936,2011,4,11,1,3
6.3784261836515865,85,1,88,2,2,74,1,36,412,0,936,2012,4,11,2,0
5.981414211254481,30,1,33,3,3,249,1,63,398,0,926,2017,2,5,1,0
7.206377291472252,19,2,22,2,2,470,0,916,202,1,45,2015,1,2,3,3
5.783825182329737,40,1,43,2,2,457,0,941,175,1,22,2016,2,5,1,0
5.937536205082426,42,2,45,2,2,475,0,936,124,1,22,2010,4,10,1,2
7.873978379604501,71,1,74,3,3,459,0,906,190,1,33,2012,1,1,6,0
7.155396301896734,83,1,86,2,2,179,1,74,412,0,936,2017,2,6,3,0
6.6895992691789665,85,1,88,2,2,74,1,36,395,0,941,2012,4,11,2,0
7.259116128097101,66,1,69,2,2,276,1,41,338,0,916,2010,4,10,3,0
5.905361848054571,25,1,28,1,5,475,0,936,163,1,22,2016,3,8,1,0
6.9865664594064265,58,1,62,3,3,459,0,906,171,1,91,2014,2,4,3,0
7.262628600974241,66,1,69,2,2,475,0,936,277,1,74,2014,1,3,3,0
5.978885764901122,17,1,20,2,2,460,0,926,212,1,63,2011,1,2,1,0
5.981414211254481,29,1,32,2,2,249,1,63,398,0,926,2012,4,12,1,0
7.325807502595773,66,1,69,2,2,428,0,936,90,1,82,2010,2,6,4,0
7.935229539816907,71,1,74,3,3,459,0,906,119,1,33,2016,2,4,6,0
6.272877006546167,70,2,73,2,2,423,0,941,352,1,43,2016,4,12,2,3
6.618738983517219,58,1,62,3,3,457,0,941,232,1,41,2018,4,10,2,0
6.393590753950631,34,1,37,3,3,209,1,22,350,0,951,2014,4,10,2,0
6.118097198041348,58,1,62,3,3,335,1,93,407,0,916,2016,4,12,1,0
7.090076835776092,20,1,23,3,3,475,0,936,92,1,74,2012,1,1,3,0
7.403061091090091,13,1,16,3,3,470,0,916,283,1,52,2015,4,12,4,1
7.095893221097532,30,1,33,3,3,470,0,916,171,1,91,2018,4,11,3,2
7.208600337960199,42,2,45,2,2,136,1,33,368,0,936,2013,1,1,3,2
4.564348191467836,45,1,49,1,6,401,0,906,166,1,93,2018,3,8,1,2
5.8522024797744745,28,1,31,3,3,475,0,936,111,1,21,2010,3,9,1,0
6.902742737158593,34,1,37,2,2,18,1,34,395,0,941,2012,2,6,2,0
7.01571242048723,38,1,41,3,3,423,0,941,193,1,54,2014,4,11,3,1
7.356918242356021,58,1,62,3,3,460,0,926,279,1,91,2011,2,6,4,0
4.912654885736052,38,1,41,3,3,151,1,66,398,0,926,2010,2,5,1,1
6.089044875446846,17,1,20,2,2,108,1,43,368,0,936,2012,4,11,1,0
6.091309882077698,40,1,43,2,2,191,1,22,375,0,941,2015,4,10,1,0
4.30406509320417,45,1,49,1,6,461,0,906,180,1,93,2016,1,2,1,2
5.783825182329737,65,1,68,2,2,209,1,22,395,0,941,2013,2,5,1,0
7.273092595999522,58,1,62,3,3,475,0,936,13,1,82,2011,4,12,3,0
6.520621127558696,30,1,33,3,3,475,0,936,212,1,63,2017,2,4,2,0
6.618738983517219,34,1,37,3,3,276,1,41,395,0,941,2017,4,12,2,0
6.194405391104672,83,1,86,2,2,457,0,941,150,1,38,2017,1,3,1,0
6.85751406254539,17,1,20,2,2,249,1,63,395,0,941,2016,1,1,2,0
6.9865664594064265,3,1,3,1,1,459,0,906,171,1,91,2017,1,3,3,2
6.682108597449809,58,1,62,3,3,345,1,87,397,0,906,2014,4,10,2,0
6.85751406254539,17,1,20,2,2,249,1,63,395,0,941,2015,1,2,2,0
5.849324779946859,30,1,33,3,3,475,0,936,150,1,38,2011,1,1,1,2
7.016609683894219,58,1,62,3,3,302,1,91,397,0,906,2012,1,3,3,0
7.586803535162581,71,1,74,3,3,459,0,906,152,1,74,2016,3,9,4,0
7.78155595923534,71,1,74,3,3,470,0,916,275,1,33,2012,4,12,5,0
6.0867747269123065,66,1,69,2,2,475,0,936,157,1,42,2011,1,2,1,0
5.3706380281276624,30,1,33,3,3,108,1,43,412,0,936,2013,3,9,1,2
4.2626798770413155,45,1,49,1,6,461,0,906,166,1,93,2012,4,11,1,0
5.529429087511423,64,1,67,2,2,288,1,92,397,0,906,2014,4,12,1,0
6.102558594613569,30,1,33,3,3,475,0,936,48,1,13,2014,1,1,1,2
6.99117688712121,29,1,32,2,2,396,0,916,212,1,63,2013,2,5,3,0
5.631211781821365,38,1,41,3,3,162,1,84,407,0,916,2015,1,1,1,1
7.475905969367397,71,1,74,3,3,459,0,906,232,1,41,2014,3,9,4,0
5.869296913133774,34,1,37,3,3,466,0,936,232,1,41,2015,4,10,1,0
7.87359778968554,71,1,74,3,3,222,1,33,397,0,906,2010,3,8,6,0
7.016609683894219,71,1,74,3,3,459,0,906,90,1,82,2014,1,3,3,0
6.767343125265392,72,1,75,3,3,396,0,916,292,1,87,2014,4,11,2,0
7.470224135899966,72,1,75,3,3,459,0,906,92,1,74,2013,1,3,4,0
7.155396301896734,80,1,83,2,2,179,1,74,412,0,936,2011,3,9,3,0
6.6895992691789665,85,1,88,2,2,457,0,941,68,1,36,2016,1,1,2,0
6.680854678790215,30,1,33,3,3,464,0,921,212,1,63,2014,1,2,2,0
5.981414211254481,13,1,16,3,3,460,0,926,212,1,63,2016,4,11,1,1
6.656726524178391,70,2,73,1,1,225,1,54,347,0,936,2010,4,12,2,3
5.855071922202427,84,3,87,2,2,475,0,936,111,1,21,2017,3,8,1,0
7.0587581525186645,71,1,74,3,3,126,1,21,411,0,961,2012,3,7,3,0
4.812184355372417,13,1,16,3,3,459,0,906,34,1,93,2018,4,12,1,1
6.025865973825314,17,1,20,2,2,475,0,936,83,1,52,2011,1,1,1,0
6.927557906278317,66,1,69,2,2,396,0,916,90,1,82,2015,2,6,3,0
5.811140992976701,57,1,61,3,3,457,0,941,163,1,22,2010,4,10,1,0
6.541029999189903,85,1,88,2,2,409,0,951,243,1,23,2016,4,12,2,0
5.978885764901122,85,1,88,2,2,457,0,941,243,1,23,2017,2,6,1,0
5.8522024797744745,30,1,33,3,3,291,1,23,412,0,936,2010,1,3,1,2
6.78105762593618,66,1,69,2,2,276,1,41,375,0,941,2011,2,5,2,0
4.7535901911063645,45,1,49,1,6,459,0,906,180,1,93,2016,3,8,1,2
7.270312886079025,29,1,32,2,2,459,0,906,212,1,63,2011,1,1,3,0
6.75343791859778,34,1,37,3,3,464,0,921,90,1,82,2014,1,1,2,0
7.795646536334594,71,1,74,3,3,459,0,906,111,1,21,2015,3,8,5,0
7.903226808730733,71,1,74,3,3,167,1,2,397,0,906,2011,4,11,6,0
6.3784261836515865,84,3,87,2,2,475,0,936,68,1,36,2017,3,8,2,0
